movieId,title,year,genres_clean,content,avg_rating,rating_count
65802,Paul Blart: Mall Cop,2009,Action Comedy Crime,paul mall cop action comedy crime,2.7142857142857144,7.0
66097,Coraline,2009,Animation Fantasy Thriller,coraline animation fantasy thriller,3.7,35.0
66203,He's Just Not That Into You,2009,Comedy Drama Romance,comedy drama romance,2.8181818181818183,11.0
66297,Futurama: Into the Wild Green Yonder,2009,Action Animation Comedy Sci-Fi,wild green yonder action animation comedy,3.5,6.0
66371,Departures (Okuribito),2008,Drama,departures drama,4.1,5.0
66509,Funny People,2009,Comedy Drama,funny people comedy drama,3.5,5.0
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom)",2008,Action Adventure Comedy Western,nabbeunnom action adventure comedy western,3.8,5.0
66934,Dr. Horrible's Sing-Along Blog,2008,Comedy Drama Musical Sci-Fi,blog comedy drama musical,3.9166666666666665,24.0
67087,"I Love You, Man",2009,Comedy,love man comedy,3.5294117647058822,17.0
67197,Knowing,2009,Action Drama Mystery Sci-Fi Thriller,knowing action drama mystery thriller,2.8333333333333335,9.0
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)",2009,Crime Drama Mystery Thriller,girl dragon som hatar crime drama mystery thriller,3.94,25.0
67408,Monsters vs. Aliens,2009,Animation Sci-Fi IMAX,monsters aliens animation imax,3.25,8.0
67734,Adventureland,2009,Comedy Drama,adventureland comedy drama,3.3333333333333335,15.0
67923,"Fast & Furious (Fast and the Furious 4, The)",2009,Action Crime Drama Thriller,fast furious furious action crime drama thriller,3.25,10.0
67997,In the Loop,2009,Comedy,loop comedy,4.3,5.0
68073,Pirate Radio,2009,Comedy Drama,pirate radio comedy drama,3.4,5.0
68135,17 Again,2009,Comedy Drama,comedy drama,3.55,10.0
68157,Inglourious Basterds,2009,Action Drama War,inglourious basterds action drama war,4.136363636363637,88.0
68205,Crank: High Voltage,2009,Action Comedy Crime,high voltage action comedy crime,2.9375,8.0
68237,Moon,2009,Drama Mystery Sci-Fi Thriller,moon drama mystery thriller,3.96875,32.0
68319,X-Men Origins: Wolverine,2009,Action Sci-Fi Thriller,wolverine action thriller,2.8653846153846154,26.0
68358,Star Trek,2009,Action Adventure Sci-Fi IMAX,star trek action adventure imax,3.864406779661017,59.0
68554,Angels & Demons,2009,Crime Drama Mystery Thriller,angels demons crime drama mystery thriller,3.264705882352941,17.0
68659,Fanboys,2009,Adventure Comedy Drama,fanboys adventure comedy drama,2.875,8.0
68791,Terminator Salvation,2009,Action Adventure Sci-Fi Thriller,terminator salvation action adventure thriller,3.25,18.0
68793,Night at the Museum: Battle of the Smithsonian,2009,Action Comedy IMAX,night battle smithsonian action comedy imax,3.1,10.0
68952,Drag Me to Hell,2009,Comedy Horror,drag hell comedy horror,3.75,6.0
68954,Up,2009,Adventure Animation Children Drama,adventure animation children drama,4.004761904761905,105.0
69069,Fired Up,2009,Comedy,fired comedy,3.5833333333333335,6.0
69122,"Hangover, The",2009,Comedy Crime,comedy crime,3.6315789473684212,76.0
69134,Antichrist,2009,Drama Fantasy,antichrist drama fantasy,3.8,5.0
69278,Land of the Lost,2009,Action Adventure Comedy Sci-Fi,land lost action adventure comedy,3.2142857142857144,7.0
69306,"Taking of Pelham 1 2 3, The",2009,Crime Drama Thriller,taking pelham crime drama thriller,3.1666666666666665,6.0
69406,"Proposal, The",2009,Comedy Romance,comedy romance,3.5,16.0
69436,Year One,2009,Adventure Comedy,year one adventure comedy,2.7857142857142856,7.0
69481,"Hurt Locker, The",2008,Action Drama Thriller War,hurt action drama thriller war,4.0588235294117645,34.0
69526,Transformers: Revenge of the Fallen,2009,Action Adventure Sci-Fi IMAX,revenge fallen action adventure imax,2.425,20.0
69640,Public Enemies,2009,Crime Drama Thriller,public enemies crime drama thriller,3.0555555555555554,9.0
69644,Ice Age: Dawn of the Dinosaurs,2009,Action Adventure Animation Children Comedy Romance,ice dawn dinosaurs action adventure animation children comedy romance,2.607142857142857,14.0
69757,(500) Days of Summer,2009,Comedy Drama Romance,days summer comedy drama romance,3.6666666666666665,42.0
69784,Brüno (Bruno),2009,Comedy,brüno comedy,3.65,10.0
69844,Harry Potter and the Half-Blood Prince,2009,Adventure Fantasy Mystery Romance IMAX,harry potter prince adventure fantasy mystery romance imax,3.8879310344827585,58.0
69951,"Imaginarium of Doctor Parnassus, The",2009,Drama Fantasy,imaginarium doctor drama fantasy,3.8125,16.0
70183,"Ugly Truth, The",2009,Comedy Drama Romance,ugly comedy drama romance,3.6666666666666665,12.0
70286,District 9,2009,Mystery Sci-Fi Thriller,district mystery thriller,3.776923076923077,65.0
70293,Julie & Julia,2009,Comedy Drama Romance,julie julia comedy drama romance,2.9583333333333335,12.0
70336,G.I. Joe: The Rise of Cobra,2009,Action Adventure Sci-Fi Thriller,rise cobra action adventure thriller,2.625,8.0
70599,"Time Traveler's Wife, The",2009,Drama Romance Sci-Fi,time drama romance,3.9,5.0
71033,"Secret in Their Eyes, The (El secreto de sus ojos)",2009,Crime Drama Mystery Romance Thriller,secret secreto de sus crime drama mystery romance thriller,3.857142857142857,7.0
71057,9,2009,Adventure Animation Sci-Fi,adventure animation,3.642857142857143,14.0
71106,Frequently Asked Questions About Time Travel,2009,Comedy Sci-Fi,frequently asked questions time travel comedy,3.6,5.0
71135,Pandorum,2009,Horror Sci-Fi Thriller,pandorum horror thriller,3.4,5.0
71156,"Men Who Stare at Goats, The",2009,Action Comedy Drama,men stare action comedy drama,3.388888888888889,9.0
71254,Gamer,2009,Action Sci-Fi Thriller,gamer action thriller,3.4285714285714284,7.0
71264,Cloudy with a Chance of Meatballs,2009,Animation Children Fantasy IMAX,cloudy chance meatballs animation children fantasy imax,3.5294117647058822,17.0
71282,"Food, Inc.",2008,Documentary,documentary,3.6875,8.0
71379,Paranormal Activity,2009,Horror Thriller,paranormal activity horror thriller,3.4,5.0
71464,"Serious Man, A",2009,Comedy Drama,serious comedy drama,3.227272727272727,11.0
71518,Whip It,2009,Comedy Drama,whip comedy drama,3.1,5.0
71520,"Invention of Lying, The",2009,Comedy,invention comedy,2.3333333333333335,6.0
71530,Surrogates,2009,Action Sci-Fi Thriller,surrogates action thriller,3.0357142857142856,14.0
71535,Zombieland,2009,Action Comedy Horror,zombieland action comedy horror,3.8773584905660377,53.0
71579,"Education, An",2009,Drama Romance,drama romance,3.8333333333333335,6.0
71745,Where the Wild Things Are,2009,Adventure Children Drama Fantasy IMAX,wild things adventure children drama fantasy imax,2.6666666666666665,12.0
71838,Law Abiding Citizen,2009,Drama Thriller,law abiding citizen drama thriller,3.0625,8.0
71899,Mary and Max,2009,Animation Comedy Drama,mary max animation comedy drama,4.2,10.0
72011,Up in the Air,2009,Drama Romance,air drama romance,3.71875,32.0
72226,Fantastic Mr. Fox,2009,Adventure Animation Children Comedy Crime,fantastic fox adventure animation children comedy crime,4.083333333333333,18.0
72378,2012,2009,Action Drama Sci-Fi Thriller,action drama thriller,2.619047619047619,21.0
72407,"Twilight Saga: New Moon, The",2009,Drama Fantasy Horror Romance Thriller,twilight new drama fantasy horror romance thriller,2.6666666666666665,9.0
72605,Brothers,2009,Drama Thriller War,brothers drama thriller war,3.5,5.0
72641,"Blind Side, The",2009,Drama,blind drama,3.6774193548387095,31.0
72733,Invictus,2009,Drama,invictus drama,3.857142857142857,7.0
72737,"Princess and the Frog, The",2009,Animation Children Fantasy Musical Romance,princess animation children fantasy musical romance,3.75,12.0
72998,Avatar,2009,Action Adventure Sci-Fi IMAX,avatar action adventure imax,3.6030927835051547,97.0
73017,Sherlock Holmes,2009,Action Crime Mystery Thriller,sherlock holmes action crime mystery thriller,3.853448275862069,58.0
73023,Crazy Heart,2009,Drama Romance,crazy heart drama romance,4.1,5.0
73266,Youth in Revolt,2009,Comedy Drama Romance,youth revolt comedy drama romance,3.0,5.0
73268,Daybreakers,2010,Action Drama Horror Thriller,daybreakers action drama horror thriller,3.4166666666666665,6.0
73319,Leap Year,2010,Comedy Romance,leap year comedy romance,2.4,5.0
73321,"Book of Eli, The",2010,Action Adventure Drama,book action adventure drama,3.28125,16.0
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes)",2009,Action Crime Mystery,girl kicked som action crime mystery,4.2,5.0
74458,Shutter Island,2010,Drama Mystery Thriller,shutter island drama mystery thriller,4.022388059701493,67.0
74530,Percy Jackson & the Olympians: The Lightning Thief,2010,Adventure Fantasy,percy jackson lightning thief adventure fantasy,2.357142857142857,7.0
74532,Cop Out,2010,Action Comedy Crime,cop action comedy crime,2.5,5.0
74545,"Ghost Writer, The",2010,Drama Mystery Thriller,ghost drama mystery thriller,3.7857142857142856,7.0
74789,Alice in Wonderland,2010,Adventure Fantasy IMAX,alice wonderland adventure fantasy imax,2.875,28.0
74795,Green Zone,2010,Action Drama Thriller War,green zone action drama thriller war,3.5,9.0
74868,Dorian Gray,2009,Drama Horror Sci-Fi,dorian gray drama horror,3.0,5.0
74946,She's Out of My League,2010,Comedy,league comedy,3.2222222222222223,9.0
75805,"Bounty Hunter, The",2010,Action Comedy Romance,bounty action comedy romance,2.75,6.0
75985,Repo Men,2010,Action Sci-Fi Thriller,repo men action thriller,3.5,6.0
76077,Hot Tub Time Machine,2010,Comedy Sci-Fi,hot tub time machine comedy,3.3,15.0
76093,How to Train Your Dragon,2010,Adventure Animation Children Fantasy IMAX,train dragon adventure animation children fantasy imax,3.943396226415094,53.0
76175,Clash of the Titans,2010,Action Adventure Drama Fantasy,clash titans action adventure drama fantasy,2.3076923076923075,13.0
76251,Kick-Ass,2010,Action Comedy,action comedy,3.6511627906976742,43.0
76293,Date Night,2010,Action Comedy Romance,date night action comedy romance,3.3181818181818183,11.0
77455,Exit Through the Gift Shop,2010,Comedy Documentary,exit gift shop comedy documentary,4.038461538461538,13.0
77561,Iron Man 2,2010,Action Adventure Sci-Fi Thriller IMAX,iron man action adventure thriller imax,3.5106382978723403,47.0
77800,Four Lions,2010,Comedy Drama,four lions comedy drama,4.0,5.0
77866,Robin Hood,2010,Action Adventure Drama Romance War,robin hood action adventure drama romance war,3.1666666666666665,6.0
78039,Blue Valentine,2010,Drama Romance,blue valentine drama romance,2.8,5.0
78105,Prince of Persia: The Sands of Time,2010,Action Adventure Fantasy Romance IMAX,prince sands time action adventure fantasy romance imax,2.8846153846153846,13.0
78209,Get Him to the Greek,2010,Comedy,get greek comedy,3.55,10.0
78349,Exam,2009,Mystery Thriller,exam mystery thriller,3.8,5.0
78469,"A-Team, The",2010,Action Comedy Thriller,action comedy thriller,3.1470588235294117,17.0
78499,Toy Story 3,2010,Adventure Animation Children Comedy Fantasy IMAX,toy story adventure animation children comedy fantasy imax,4.109090909090909,55.0
78574,Winter's Bone,2010,Drama Thriller,bone drama thriller,3.4375,8.0
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter),2010,Adventure Animation Children Comedy Fantasy IMAX,shrek forever final adventure animation children comedy fantasy imax,3.5714285714285716,7.0
78772,"Twilight Saga: Eclipse, The",2010,Fantasy Romance Thriller IMAX,twilight fantasy romance thriller imax,2.45,10.0
78893,"Last Airbender, The",2010,Action Adventure Fantasy,last action adventure fantasy,1.9166666666666667,6.0
79008,South Park: Imaginationland,2008,Animation Comedy Fantasy,south imaginationland animation comedy fantasy,4.0,8.0
79057,Predators,2010,Action Sci-Fi Thriller,predators action thriller,3.3,10.0
79091,Despicable Me,2010,Animation Children Comedy Crime,despicable animation children comedy crime,3.6842105263157894,38.0
79132,Inception,2010,Action Crime Drama Mystery Sci-Fi Thriller IMAX,inception action crime drama mystery thriller imax,4.066433566433567,143.0
79134,Grown Ups,2010,Comedy,grown ups comedy,3.45,10.0
79139,"Sorcerer's Apprentice, The",2010,Action Adventure Children Comedy Fantasy,action adventure children comedy fantasy,3.45,10.0
79185,Knight and Day,2010,Action Comedy Romance,knight day action comedy romance,3.4166666666666665,6.0
79224,"Karate Kid, The",2010,Action Children Drama,karate action children drama,2.5,8.0
79242,"Kids Are All Right, The",2010,Comedy Drama,kids comedy drama,2.9166666666666665,6.0
79293,Salt,2010,Action Thriller,salt action thriller,2.966666666666667,15.0
79357,Mr. Nobody,2009,Drama Fantasy Romance Sci-Fi,nobody drama fantasy romance,4.142857142857143,7.0
79428,Dinner for Schmucks,2010,Comedy,dinner schmucks comedy,3.2857142857142856,7.0
79553,Ip Man 2,2010,Action,ip man action,3.0,5.0
79592,"Other Guys, The",2010,Action Comedy,action comedy,3.261904761904762,21.0
79695,"Expendables, The",2010,Action Adventure Thriller,action adventure thriller,3.0588235294117645,17.0
79702,Scott Pilgrim vs. the World,2010,Action Comedy Fantasy Musical Romance,scott pilgrim world action comedy fantasy musical romance,3.7045454545454546,44.0
80166,"Switch, The",2010,Comedy Romance,comedy romance,2.6666666666666665,6.0
80219,Machete,2010,Action Adventure Comedy Crime Thriller,machete action adventure comedy crime thriller,3.25,12.0
80363,Resident Evil: Afterlife,2010,Action Horror Sci-Fi Thriller IMAX,resident afterlife action horror thriller imax,3.142857142857143,7.0
80463,"Social Network, The",2010,Drama,social drama,3.8859649122807016,57.0
80489,"Town, The",2010,Crime Drama Thriller,crime drama thriller,3.9545454545454546,22.0
80549,Easy A,2010,Comedy Romance,easy comedy romance,3.7962962962962963,27.0
80693,It's Kind of a Funny Story,2010,Comedy Drama,kind funny story comedy drama,3.1875,8.0
80831,Let Me In,2010,Drama Horror Mystery,let drama horror mystery,3.857142857142857,7.0
80860,Life as We Know It,2010,Comedy Romance,life know comedy romance,3.0,6.0
80906,Inside Job,2010,Documentary,inside job documentary,4.291666666666667,12.0
81156,Jackass 3D,2010,Action Comedy Documentary,jackass action comedy documentary,3.9166666666666665,6.0
81229,Red,2010,Action Comedy,red action comedy,3.5,20.0
81417,Paranormal Activity 2,2010,Horror IMAX,paranormal activity horror imax,3.7,5.0
81537,Due Date,2010,Comedy,due date comedy,3.1,10.0
81562,127 Hours,2010,Adventure Drama Thriller,hours adventure drama thriller,3.8333333333333335,18.0
81564,Megamind,2010,Action Animation Children Comedy Sci-Fi IMAX,megamind action animation children comedy imax,3.6,20.0
81591,Black Swan,2010,Drama Thriller,black swan drama thriller,3.630952380952381,42.0
81782,Unstoppable,2010,Action Drama Thriller,unstoppable action drama thriller,3.357142857142857,7.0
81784,Morning Glory,2010,Comedy Drama Romance,morning glory comedy drama romance,2.6666666666666665,6.0
81788,"Next Three Days, The",2010,Crime Drama Romance Thriller,next three crime drama romance thriller,3.857142857142857,7.0
81834,Harry Potter and the Deathly Hallows: Part 1,2010,Action Adventure Fantasy IMAX,harry potter deathly part action adventure fantasy imax,3.9893617021276597,47.0
81845,"King's Speech, The",2010,Drama,drama,4.043103448275862,58.0
81847,Tangled,2010,Animation Children Comedy Fantasy Musical Romance IMAX,tangled animation children comedy fantasy musical romance imax,3.9166666666666665,24.0
81932,"Fighter, The",2010,Drama,drama,3.760869565217391,23.0
82167,Love and Other Drugs,2010,Comedy Drama Romance,love drugs comedy drama romance,2.7857142857142856,7.0
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",2010,Adventure Children Fantasy,chronicles voyage dawn adventure children fantasy,3.857142857142857,7.0
82202,"Tourist, The",2010,Drama Thriller,drama thriller,2.7142857142857144,7.0
82459,True Grit,2010,Western,true grit western,3.75,28.0
82461,Tron: Legacy,2010,Action Adventure Sci-Fi IMAX,legacy action adventure imax,3.236842105263158,19.0
82852,Little Fockers,2010,Comedy,little fockers comedy,1.8333333333333333,6.0
82854,Gulliver's Travels,2010,Adventure Comedy Fantasy,travels adventure comedy fantasy,1.8333333333333333,6.0
83134,Tucker & Dale vs Evil,2010,Comedy Horror,tucker dale vs evil comedy horror,3.9166666666666665,18.0
83349,"Green Hornet, The",2011,Action Comedy Crime Fantasy Thriller IMAX,green action comedy crime fantasy thriller imax,3.0,11.0
83613,Cowboys & Aliens,2011,Action Sci-Fi Thriller Western IMAX,cowboys aliens action thriller western imax,3.0,9.0
83803,Day & Night,2010,Animation Children,day night animation children,4.1,5.0
84152,Limitless,2011,Sci-Fi Thriller,limitless thriller,3.95,30.0
84374,No Strings Attached,2011,Comedy Romance,strings attached comedy romance,2.9285714285714284,14.0
84392,"Lincoln Lawyer, The",2011,Crime Drama Thriller,lincoln crime drama thriller,3.6,10.0
84601,Unknown,2011,Drama Mystery Thriller,unknown drama mystery thriller,3.3333333333333335,6.0
84772,Paul,2011,Adventure Comedy Sci-Fi,paul adventure comedy,3.2,15.0
84944,Rango,2011,Action Adventure Animation Children Comedy Western,rango action adventure animation children comedy western,3.6176470588235294,17.0
84954,"Adjustment Bureau, The",2011,Romance Sci-Fi Thriller,adjustment romance thriller,3.1666666666666665,21.0
85056,I Am Number Four,2011,Action Sci-Fi Thriller IMAX,number four action thriller imax,3.1,5.0
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro),2010,Action Crime Drama,elite enemy within de elite inimigo agora é action crime drama,4.357142857142857,7.0
85367,Just Go with It,2011,Comedy Romance,go comedy romance,3.2142857142857144,7.0
85401,Super,2010,Action Comedy Drama,super action comedy drama,2.9,5.0
85414,Source Code,2011,Action Drama Mystery Sci-Fi Thriller,source code action drama mystery thriller,3.6029411764705883,34.0
85510,Sucker Punch,2011,Action Fantasy Thriller IMAX,sucker punch action fantasy thriller imax,3.125,12.0
85774,Senna,2010,Documentary,senna documentary,3.75,6.0
85780,Family Guy Presents: It's a Trap,2010,Animation Comedy Sci-Fi,family guy trap animation comedy,3.5833333333333335,6.0
85881,Win Win,2011,Comedy Drama,win win comedy drama,3.75,6.0
86190,Hanna,2011,Action Adventure Mystery Thriller,hanna action adventure mystery thriller,3.3181818181818183,11.0
86293,Arthur,2011,Comedy,arthur comedy,3.0,6.0
86298,Rio,2011,Adventure Animation Children Comedy,rio adventure animation children comedy,3.125,8.0
86320,Melancholia,2011,Drama Sci-Fi,melancholia drama,3.0714285714285716,7.0
86332,Thor,2011,Action Adventure Drama Fantasy IMAX,thor action adventure drama fantasy imax,3.514705882352941,34.0
86345,Louis C.K.: Hilarious,2010,Comedy,louis hilarious comedy,4.055555555555555,9.0
86347,Louis C.K.: Chewed Up,2008,Comedy,louis chewed comedy,3.2857142857142856,7.0
86377,Louis C.K.: Shameless,2007,Comedy,louis shameless comedy,4.0,7.0
86504,Voices from the List,2004,Documentary,voices list documentary,4.3,5.0
86644,"Fast Five (Fast and the Furious 5, The)",2011,Action Crime Drama Thriller IMAX,fast five furious action crime drama thriller imax,3.05,10.0
86781,Incendies,2010,Drama Mystery War,incendies drama mystery war,4.4,5.0
86833,Bridesmaids,2011,Comedy,bridesmaids comedy,3.761904761904762,21.0
86880,Pirates of the Caribbean: On Stranger Tides,2011,Action Adventure Fantasy IMAX,pirates stranger tides action adventure fantasy imax,3.2291666666666665,24.0
86882,Midnight in Paris,2011,Comedy Fantasy Romance,midnight paris comedy fantasy romance,3.56,25.0
86911,"Hangover Part II, The",2011,Comedy,hangover part comedy,3.2666666666666666,15.0
87192,Attack the Block,2011,Action Comedy Sci-Fi,attack block action comedy,3.5,6.0
87222,Kung Fu Panda 2,2011,Action Adventure Animation Children Comedy IMAX,kung fu panda action adventure animation children comedy imax,3.323529411764706,17.0
87232,X-Men: First Class,2011,Action Adventure Sci-Fi Thriller War,first class action adventure thriller war,3.7906976744186047,43.0
87306,Super 8,2011,Mystery Sci-Fi Thriller IMAX,super mystery thriller imax,3.5952380952380953,21.0
87430,Green Lantern,2011,Action Adventure Sci-Fi,green lantern action adventure,2.35,10.0
87483,Mr. Popper's Penguins,2011,Comedy,penguins comedy,2.7,5.0
87485,Bad Teacher,2011,Comedy,bad teacher comedy,2.888888888888889,9.0
87520,Transformers: Dark of the Moon,2011,Action Adventure Sci-Fi War IMAX,dark moon action adventure war imax,2.3636363636363638,11.0
87529,Your Highness,2011,Action Adventure Comedy Fantasy,highness action adventure comedy fantasy,3.111111111111111,9.0
87869,Horrible Bosses,2011,Comedy Crime,horrible bosses comedy crime,3.4375,24.0
88125,Harry Potter and the Deathly Hallows: Part 2,2011,Action Adventure Drama Fantasy Mystery IMAX,harry potter deathly part action adventure drama fantasy mystery imax,3.91,50.0
88129,Drive,2011,Crime Drama Film-Noir Thriller,drive crime drama thriller,3.765625,32.0
88140,Captain America: The First Avenger,2011,Action Adventure Sci-Fi Thriller War,captain first avenger action adventure thriller war,3.546875,32.0
88163,"Crazy, Stupid, Love.",2011,Comedy Drama Romance,comedy drama romance,3.9838709677419355,31.0
88405,Friends with Benefits,2011,Comedy Romance,friends benefits comedy romance,3.05,20.0
88744,Rise of the Planet of the Apes,2011,Action Drama Sci-Fi Thriller,rise planet apes action drama thriller,3.462962962962963,27.0
88785,"Change-Up, The",2011,Comedy,comedy,2.85,10.0
88810,"Help, The",2011,Drama,drama,3.8333333333333335,21.0
88812,30 Minutes or Less,2011,Action Comedy Crime,minutes less action comedy crime,2.6666666666666665,6.0
89087,Colombiana,2011,Action Adventure Drama Thriller,colombiana action adventure drama thriller,2.5,6.0
89470,Contagion,2011,Sci-Fi Thriller IMAX,contagion thriller imax,3.7083333333333335,12.0
89492,Moneyball,2011,Drama,moneyball drama,3.8846153846153846,26.0
89745,"Avengers, The",2012,Action Adventure Sci-Fi IMAX,action adventure imax,3.869565217391304,69.0
89753,Tinker Tailor Soldier Spy,2011,Drama Film-Noir Thriller,tinker tailor soldier spy drama thriller,3.8125,8.0
89774,Warrior,2011,Drama,warrior drama,3.727272727272727,11.0
89804,"Ides of March, The",2011,Drama,ides drama,3.2222222222222223,9.0
89864,50/50,2011,Comedy Drama,comedy drama,3.6315789473684212,19.0
89904,The Artist,2011,Comedy Drama Romance,artist comedy drama romance,4.045454545454546,11.0
90249,Real Steel,2011,Action Drama Sci-Fi IMAX,real steel action drama imax,3.0,6.0
90405,In Time,2011,Crime Sci-Fi Thriller,time crime thriller,3.392857142857143,14.0
90439,Margin Call,2011,Drama Thriller,margin call drama thriller,3.7857142857142856,7.0
90522,Johnny English Reborn,2011,Adventure Comedy Thriller,johnny english reborn adventure comedy thriller,3.0,6.0
90600,Headhunters (Hodejegerne),2011,Action Crime Thriller,headhunters action crime thriller,3.6,5.0
90647,Puss in Boots,2011,Adventure Animation Comedy Fantasy IMAX,puss boots adventure animation comedy fantasy imax,3.5625,8.0
90746,"Adventures of Tintin, The",2011,Action Animation Mystery IMAX,adventures action animation mystery imax,3.5,12.0
90866,Hugo,2011,Children Drama Mystery,hugo children drama mystery,3.75,18.0
90890,Jack and Jill,2011,Comedy,jack jill comedy,2.3,5.0
91077,"Descendants, The",2011,Comedy Drama,comedy drama,4.0,11.0
91094,"Muppets, The",2011,Children Comedy Musical,children comedy musical,2.6,10.0
91104,"Twilight Saga: Breaking Dawn - Part 1, The",2011,Adventure Drama Fantasy Romance,twilight breaking dawn part adventure drama fantasy romance,2.2142857142857144,7.0
91128,"Rum Diary, The",2011,Comedy Drama Thriller,rum comedy drama thriller,3.5833333333333335,6.0
91323,"Sitter, The",2011,Comedy,comedy,2.9,5.0
91485,"Expendables 2, The",2012,Action Adventure,expendables action adventure,3.5,10.0
91500,The Hunger Games,2012,Action Adventure Drama Sci-Fi Thriller,hunger games action adventure drama thriller,3.435185185185185,54.0
91529,"Dark Knight Rises, The",2012,Action Adventure Crime IMAX,dark knight action adventure crime imax,3.9934210526315788,76.0
91535,"Bourne Legacy, The",2012,Action Adventure Drama Thriller IMAX,bourne action adventure drama thriller imax,3.138888888888889,18.0
91542,Sherlock Holmes: A Game of Shadows,2011,Action Adventure Comedy Crime Mystery Thriller,sherlock game shadows action adventure comedy crime mystery thriller,3.763157894736842,38.0
91630,Mission: Impossible - Ghost Protocol,2011,Action Adventure Thriller IMAX,impossible ghost protocol action adventure thriller imax,3.659090909090909,22.0
91653,We Bought a Zoo,2011,Comedy Drama,bought zoo comedy drama,3.3,5.0
91658,"Girl with the Dragon Tattoo, The",2011,Drama Thriller,girl dragon drama thriller,3.488095238095238,42.0
91974,Underworld: Awakening,2012,Action Fantasy Horror IMAX,awakening action fantasy horror imax,3.8,5.0
91976,"Grey, The",2012,Action Drama,action drama,2.9166666666666665,6.0
92259,Intouchables,2011,Comedy Drama,intouchables comedy drama,4.108108108108108,37.0
92420,Chronicle,2012,Action Sci-Fi Thriller,chronicle action thriller,3.375,8.0
92535,Louis C.K.: Live at the Beacon Theater,2011,Comedy,louis live beacon theater comedy,4.3,10.0
92938,Ghost Rider: Spirit of Vengeance,2012,Action Fantasy Thriller,ghost spirit vengeance action fantasy thriller,1.6,5.0
93270,Project X,2012,Comedy,project x comedy,2.0625,8.0
93272,Dr. Seuss' The Lorax,2012,Animation Fantasy Musical IMAX,lorax animation fantasy musical imax,3.1,5.0
93326,This Means War,2012,Action Comedy Romance,means war action comedy romance,2.6363636363636362,11.0
93363,John Carter,2012,Action Adventure Sci-Fi IMAX,john carter action adventure imax,3.090909090909091,11.0
93510,21 Jump Street,2012,Action Comedy Crime,jump street action comedy crime,3.8653846153846154,26.0
93721,Jiro Dreams of Sushi,2011,Documentary,jiro dreams sushi documentary,4.1,5.0
93838,The Raid: Redemption,2011,Action Crime,redemption action crime,4.333333333333333,9.0
93840,"Cabin in the Woods, The",2012,Comedy Horror Sci-Fi Thriller,cabin comedy horror thriller,4.0227272727272725,22.0
94478,Dark Shadows,2012,Comedy Horror IMAX,dark shadows comedy horror imax,2.5,6.0
94677,"Dictator, The",2012,Comedy,comedy,3.5588235294117645,17.0
94777,Men in Black III (M.III.B.) (M.I.B.³),2012,Action Comedy Sci-Fi IMAX,men black iii action comedy imax,3.2777777777777777,18.0
94780,Snow White and the Huntsman,2012,Action Adventure Drama,snow white huntsman action adventure drama,2.8333333333333335,6.0
94864,Prometheus,2012,Action Horror Sci-Fi IMAX,prometheus action horror imax,3.2962962962962963,27.0
94953,Wanderlust,2012,Comedy,wanderlust comedy,3.0,5.0
94959,Moonrise Kingdom,2012,Comedy Drama Romance,moonrise kingdom comedy drama romance,3.7758620689655173,29.0
95088,Safety Not Guaranteed,2012,Comedy Drama,safety guaranteed comedy drama,3.75,6.0
95105,Madagascar 3: Europe's Most Wanted,2012,Adventure Animation Children Comedy IMAX,madagascar wanted adventure animation children comedy imax,3.388888888888889,9.0
95167,Brave,2012,Action Adventure Animation Children,brave action adventure animation children,3.466666666666667,30.0
95207,Abraham Lincoln: Vampire Hunter,2012,Action Fantasy Horror Thriller,abraham vampire hunter action fantasy horror thriller,2.75,6.0
95441,Ted,2012,Comedy Fantasy,ted comedy fantasy,3.2857142857142856,21.0
95449,Magic Mike,2012,Drama Romance,magic mike drama romance,2.7,5.0
95510,"Amazing Spider-Man, The",2012,Action Adventure Sci-Fi IMAX,amazing action adventure imax,3.25,30.0
95543,Ice Age 4: Continental Drift,2012,Adventure Animation Comedy,ice age continental drift adventure animation comedy,2.9166666666666665,6.0
95558,Beasts of the Southern Wild,2012,Drama Fantasy,beasts southern wild drama fantasy,3.357142857142857,7.0
95720,"Watch, The",2012,Comedy Sci-Fi,comedy,3.0,9.0
95858,For the Birds,2000,Animation Children Comedy,birds animation children comedy,3.9,5.0
95875,Total Recall,2012,Action Sci-Fi Thriller,total recall action thriller,3.1875,8.0
96079,Skyfall,2012,Action Adventure Thriller IMAX,skyfall action adventure thriller imax,3.81,50.0
96110,"Campaign, The",2012,Comedy,comedy,3.4444444444444446,9.0
96417,Premium Rush,2012,Action Thriller,premium rush action thriller,3.2,5.0
96588,Pitch Perfect,2012,Comedy Musical,pitch perfect comedy musical,3.625,20.0
96610,Looper,2012,Action Crime Sci-Fi,looper action crime,3.640625,32.0
96728,"Master, The",2012,Drama,drama,3.9166666666666665,6.0
96737,Dredd,2012,Action Sci-Fi,dredd action,3.7142857142857144,14.0
